"X.1","X","addr_state","YearBefore","loan_amnt","term","int_rate","installment","grade","home_ownership","annual_inc","verification_status","issue_d","loan_status","purpose","dti","earliest_cr_line","open_acc","pub_rec","total_acc","initial_list_status","application_type","GeoName","Compensation.of.employees","Gross.operating.surplus","Per.capita.real.GDP.by.state","Quantity.indexes.for.real.GDP.by.state","Real.GDP.by.state","Subsidies","Taxes.on.production.and.imports","regions"
487261,487343,"NC",2013,4400," 36 months",12.99,148.24,"C","RENT",0.6619134,"Not Verified","2014-06-01","Defaulted","debt_consolidation",18.12,"2005-12-01",16,0,25,"w","INDIVIDUAL","North Carolina",188,148,168,130,297,69,238,"South"
729000,729105,"TN",2012,6250," 36 months",17.76,225.21,"D","MORTGAGE",0.6772304,"Verified","2013-10-01","Defaulted","home_improvement",22.97,"2001-11-01",8,1,36,"f","INDIVIDUAL","Tennessee",78,21,128,263,184,326,153,"South"
313801,313851,"IL",2013,15000," 60 months",16.24,366.69,"C","MORTGAGE",0.7018635,"Source Verified","2014-01-01","Defaulted","debt_consolidation",4.93,"2000-05-01",12,0,25,"w","INDIVIDUAL","Illinois",306,238,350,194,408,197,349,"Midwest"
687851,687955,"PA",2012,18475," 60 months",21.7,507.12,"E","RENT",0.6653031,"Source Verified","2013-10-01","Defaulted","debt_consolidation",26.82,"1994-11-01",11,0,23,"f","INDIVIDUAL","Pennsylvania",281,205,275,219,380,148,306,"Northeast"
42761,42770,"CA",2009,11000," 36 months",13.61,373.88,"C","OWN",0.69897,"Verified","2010-10-01","Defaulted","debt_consolidation",3.08,"1995-07-01",5,1,17,"f","INDIVIDUAL","California",457,393,344,1,110,384,50,"West"
67287,67303,"CA",2012,16500," 60 months",14.33,386.76,"C","RENT",0.6879801,"Verified","2013-05-01","Defaulted","debt_consolidation",13.68,"2000-01-01",8,0,25,"f","INDIVIDUAL","California",17,409,373,205,119,358,58,"West"
687308,687411,"PA",2012,20675," 36 months",17.77,745.07,"D","OWN",0.6686429,"Verified","2013-04-01","Defaulted","debt_consolidation",7.51,"1980-03-01",7,0,10,"f","INDIVIDUAL","Pennsylvania",281,205,275,219,380,148,306,"Northeast"
2973,2974,"AL",2011,7000," 36 months",12.69,234.82,"B","RENT",0.6597006,"Source Verified","2012-01-01","Defaulted","debt_consolidation",11.69,"2005-12-01",9,0,15,"f","INDIVIDUAL","Alabama",458,375,48,122,98,254,29,"South"
193925,193958,"CT",2013,10000," 36 months",14.49,344.17,"C","RENT",0.6629523,"Source Verified","2014-07-01","Defaulted","debt_consolidation",30.72,"2009-05-01",6,0,7,"w","INDIVIDUAL","Connecticut",30,434,422,346,132,304,109,"Northeast"
268609,268652,"GA",2011,10000," 36 months",13.67,340.18,"B","OWN",0.6495683,"Not Verified","2012-02-01","Defaulted","debt_consolidation",23.71,"1983-05-01",12,0,27,"f","INDIVIDUAL","Georgia",180,109,151,81,283,59,191,"South"
46971,46984,"CA",2010,25000," 60 months",21.74,686.79,"F","OWN",0.6904699,"Verified","2011-06-01","Defaulted","home_improvement",14.41,"2005-12-01",8,0,17,"f","INDIVIDUAL","California",2,399,347,44,113,382,53,"West"
227607,227648,"FL",2013,23975," 36 months",13.98,819.18,"C","OWN",0.6792599,"Source Verified","2014-10-01","Defaulted","credit_card",27.07,"2005-01-01",7,0,30,"f","INDIVIDUAL","Florida",324,248,78,107,423,155,389,"South"
209473,209510,"FL",2011,22000," 36 months",8.9,698.58,"A","MORTGAGE",0.7025505,"Source Verified","2012-05-01","Defaulted","credit_card",13.4,"1984-08-01",19,0,46,"f","INDIVIDUAL","Florida",311,231,75,8,420,168,382,"South"
306346,306394,"IL",2012,10000," 36 months",14.3,343.24,"C","RENT",0.682408,"Source Verified","2013-09-01","Defaulted","debt_consolidation",28.78,"1990-09-01",9,0,30,"w","INDIVIDUAL","Illinois",304,233,355,201,410,177,346,"Midwest"
45820,45833,"CA",2010,20500," 60 months",16.89,508.27,"D","RENT",0.6649473,"Source Verified","2011-08-01","Defaulted","debt_consolidation",19.11,"1997-10-01",3,0,8,"f","INDIVIDUAL","California",2,399,347,44,113,382,53,"West"
367274,367330,"LA",2012,12675," 60 months",23.5,360.97,"F","OWN",0.6792599,"Verified","2013-09-01","Defaulted","debt_consolidation",20.72,"2001-08-01",11,1,34,"f","INDIVIDUAL","Louisiana",16,36,230,385,126,310,84,"South"
633918,634011,"OH",2011,35000," 60 months",21,946.87,"E","MORTGAGE",0.6982072,"Verified","2012-07-01","Defaulted","credit_card",9.75,"1993-07-01",12,0,24,"f","INDIVIDUAL","Ohio",239,164,203,236,343,130,261,"Midwest"
236166,236207,"FL",2013,19750," 60 months",24.5,573.92,"F","MORTGAGE",0.6758116,"Verified","2014-02-01","Defaulted","small_business",2.53,"2007-03-01",7,0,13,"f","INDIVIDUAL","Florida",324,248,78,107,423,155,389,"South"
335064,335114,"IN",2012,5000," 36 months",13.11,168.74,"B","RENT",0.6480826,"Verified","2013-05-01","Defaulted","debt_consolidation",28.93,"1973-04-01",19,1,33,"f","INDIVIDUAL","Indiana",88,47,176,258,207,4,117,"Midwest"
382024,382082,"MA",2013,11850," 36 months",13.35,401.28,"C","RENT",0.6574448,"Not Verified","2014-07-01","Defaulted","debt_consolidation",9.95,"2001-04-01",10,0,32,"w","INDIVIDUAL","Massachusetts",204,96,416,256,285,119,166,"Northeast"
30402,30409,"AZ",2013,15000," 60 months",12.49,337.4,"B","RENT",0.6677529,"Not Verified","2014-10-01","Defaulted","debt_consolidation",16.67,"2001-08-01",11,1,25,"w","INDIVIDUAL","Arizona",75,8,87,188,162,322,137,"West"
645801,645895,"OH",2013,14125," 60 months",26.06,423.42,"G","MORTGAGE",0.6792599,"Source Verified","2014-07-01","Defaulted","debt_consolidation",16.28,"1994-04-01",10,0,18,"f","INDIVIDUAL","Ohio",260,179,221,291,353,111,281,"Midwest"
768235,768346,"TX",2013,16750," 36 months",19.24,616.03,"E","RENT",0.6649473,"Verified","2014-12-01","Defaulted","debt_consolidation",21.09,"2004-12-01",4,0,5,"w","INDIVIDUAL","Texas",396,379,346,322,58,207,22,"South"
336569,336620,"IN",2012,29175," 60 months",19.52,765.19,"D","MORTGAGE",0.682408,"Verified","2013-08-01","Defaulted","debt_consolidation",15.1,"2004-04-01",10,0,20,"f","INDIVIDUAL","Indiana",88,47,176,258,207,4,117,"Midwest"
525716,525801,"NJ",2013,4200," 36 months",12.49,140.49,"B","RENT",0.6449281,"Verified","2014-06-01","Defaulted","debt_consolidation",12.43,"2003-01-01",10,0,25,"w","INDIVIDUAL","New Jersey",242,159,396,110,327,121,328,"Northeast"
831695,831813,"VA",2013,9725," 36 months",17.57,349.49,"D","RENT",0.6750809,"Source Verified","2014-10-01","Defaulted","debt_consolidation",33.13,"1997-12-01",14,4,30,"f","INDIVIDUAL","Virginia",207,95,329,144,299,24,216,"South"
605370,605463,"NY",2014,6000," 36 months",12.39,200.41,"C","OWN",0.6792599,"Source Verified","2015-01-01","Defaulted","debt_consolidation",32.58,"2002-04-01",10,0,19,"f","INDIVIDUAL","New York",406,333,428,277,44,285,454,"Northeast"
377748,377806,"MA",2011,20125," 60 months",13.11,459.04,"B","MORTGAGE",0.6677529,"Verified","2012-11-01","Defaulted","debt_consolidation",21.76,"2002-02-01",6,0,16,"w","INDIVIDUAL","Massachusetts",191,82,417,223,281,81,157,"Northeast"
424119,424192,"MI",2013,12825," 36 months",15.61,448.43,"C","MORTGAGE",0.660845,"Not Verified","2014-05-01","Defaulted","debt_consolidation",19.8,"2002-10-01",7,0,23,"f","INDIVIDUAL","Michigan",190,92,127,308,275,52,231,"Midwest"
689574,689678,"PA",2013,18000," 60 months",13.35,412.79,"C","MORTGAGE",0.6927957,"Verified","2014-05-01","Defaulted","credit_card",25.13,"1997-08-01",11,0,46,"f","INDIVIDUAL","Pennsylvania",289,216,289,265,381,147,313,"Northeast"
76091,76108,"CA",2012,19600," 36 months",12.35,654.29,"B","RENT",0.6686429,"Not Verified","2013-09-01","Defaulted","debt_consolidation",14.17,"1998-05-01",14,1,21,"f","INDIVIDUAL","California",17,409,373,205,119,358,58,"West"
662573,662667,"OK",2011,16000," 36 months",16.29,564.81,"C","MORTGAGE",0.6993452,"Verified","2012-11-01","Defaulted","Others",28.76,"1997-02-01",18,0,40,"w","INDIVIDUAL","Oklahoma",422,377,114,206,72,258,18,"South"
272196,272240,"GA",2012,34475," 60 months",23.63,984.39,"F","MORTGAGE",0.6959007,"Verified","2013-05-01","Defaulted","debt_consolidation",15,"1996-06-01",11,0,33,"f","INDIVIDUAL","Georgia",189,116,154,128,292,63,204,"South"
866798,866918,"WI",2009,20000," 60 months",20.53,535.8,"G","MORTGAGE",0.6962238,"Verified","2010-09-01","Defaulted","small_business",11.39,"1998-08-01",9,0,25,"f","INDIVIDUAL","Wisconsin",58,405,182,1,142,369,122,"Midwest"
692572,692676,"PA",2013,12000," 36 months",9.17,382.55,"B","MORTGAGE",0.682408,"Not Verified","2014-07-01","Defaulted","credit_card",16.94,"2003-07-01",8,0,18,"w","INDIVIDUAL","Pennsylvania",289,216,289,265,381,147,313,"Northeast"
302328,302375,"IL",2011,30750," 60 months",22.95,865.98,"F","MORTGAGE",0.7025505,"Verified","2012-08-01","Defaulted","debt_consolidation",12.15,"2000-10-01",14,0,27,"f","INDIVIDUAL","Illinois",297,218,330,118,401,198,338,"Midwest"
461184,461261,"MO",2013,32950," 36 months",12.39,1100.56,"C","MORTGAGE",0.7140019,"Source Verified","2014-11-01","Defaulted","debt_consolidation",22.66,"2009-12-01",11,0,13,"w","INDIVIDUAL","Missouri",87,19,161,104,171,10,91,"Midwest"
477431,477511,"NC",2010,7500," 36 months",16.29,264.76,"D","OWN",0.683594,"Not Verified","2011-11-01","Defaulted","home_improvement",16.67,"1999-11-01",6,0,15,"f","INDIVIDUAL","North Carolina",160,111,180,40,282,60,230,"South"
221349,221388,"FL",2013,4500," 36 months",15.61,157.35,"D","RENT",0.6792599,"Not Verified","2014-05-01","Defaulted","debt_consolidation",14.94,"1989-05-01",11,0,28,"w","INDIVIDUAL","Florida",324,248,78,107,423,155,389,"South"
848970,849090,"WA",2011,14500," 36 months",7.9,453.71,"A","MORTGAGE",0.6879801,"Source Verified","2012-06-01","Defaulted","debt_consolidation",15.08,"1994-11-01",17,0,36,"f","INDIVIDUAL","Washington",139,72,359,105,237,98,223,"West"
579146,579237,"NY",2013,35000," 36 months",18.92,1281.55,"D","OWN",0.7163473,"Source Verified","2014-03-01","Defaulted","home_improvement",9.18,"2002-04-01",10,0,19,"f","INDIVIDUAL","New York",395,331,424,255,41,283,10,"Northeast"
21790,21797,"AZ",2011,6500," 36 months",7.9,203.39,"A","RENT",0.6580332,"Verified","2012-08-01","Defaulted","debt_consolidation",33.26,"1990-05-01",9,0,19,"f","INDIVIDUAL","Arizona",46,442,86,73,146,336,132,"West"
338783,338835,"IN",2013,5500," 36 months",14.99,190.64,"C","MORTGAGE",0.6703711,"Verified","2014-05-01","Defaulted","debt_consolidation",21.82,"1998-11-01",18,0,37,"f","INDIVIDUAL","Indiana",96,54,194,297,210,41,123,"Midwest"
317391,317441,"IL",2013,11000," 36 months",8.39,346.69,"A","RENT",0.652378,"Source Verified","2014-08-01","Defaulted","credit_card",17.96,"1980-04-01",10,0,23,"w","INDIVIDUAL","Illinois",306,238,350,194,408,197,349,"Midwest"
717827,717932,"SC",2012,12000," 36 months",18.75,438.36,"D","RENT",0.6792599,"Verified","2013-05-01","Defaulted","debt_consolidation",25.98,"1999-01-01",4,0,10,"f","INDIVIDUAL","South Carolina",455,362,37,157,88,252,49,"South"
564965,565054,"NY",2011,31000," 36 months",14.33,1064.49,"C","MORTGAGE",0.7087559,"Source Verified","2012-12-01","Defaulted","debt_consolidation",9.78,"1997-09-01",10,0,16,"f","INDIVIDUAL","New York",382,306,413,156,30,288,450,"Northeast"
671323,671422,"OR",2011,11000," 36 months",18.75,401.83,"D","RENT",0.6629523,"Source Verified","2012-10-01","Defaulted","credit_card",6.39,"2008-05-01",6,0,10,"f","INDIVIDUAL","Oregon",439,2,333,293,116,308,418,"West"
206316,206352,"FL",2010,4000," 36 months",10.99,130.94,"B","MORTGAGE",0.6574448,"Not Verified","2011-05-01","Defaulted","debt_consolidation",7.41,"2005-07-01",10,0,17,"f","INDIVIDUAL","Florida",308,232,99,26,421,158,386,"South"
89168,89190,"CA",2013,23650," 60 months",23.43,672.57,"F","RENT",0.6894948,"Source Verified","2014-06-01","Defaulted","debt_consolidation",23.77,"2002-08-01",8,0,15,"w","INDIVIDUAL","California",20,426,378,269,123,359,66,"West"
306427,306475,"IL",2012,22750," 60 months",23.7,650.52,"F","MORTGAGE",0.6853026,"Verified","2013-12-01","Defaulted","Others",3.59,"2001-06-01",10,1,16,"w","INDIVIDUAL","Illinois",304,233,355,201,410,177,346,"Midwest"
595330,595423,"NY",2013,3200," 36 months",21.18,120.86,"E","RENT",0.6737659,"Source Verified","2014-03-01","Defaulted","debt_consolidation",19.13,"2006-08-01",10,0,12,"f","INDIVIDUAL","New York",395,331,424,255,41,283,10,"Northeast"
80774,80796,"CA",2013,12000," 36 months",11.99,398.52,"B","RENT",0.683594,"Source Verified","2014-12-01","Defaulted","credit_card",24.63,"2005-07-01",17,0,22,"f","INDIVIDUAL","California",20,426,378,269,123,359,66,"West"
63385,63400,"CA",2012,12000," 36 months",14.33,412.06,"C","RENT",0.7243603,"Verified","2013-07-01","Defaulted","debt_consolidation",6.64,"1996-01-01",5,0,24,"w","INDIVIDUAL","California",17,409,373,205,119,358,58,"West"
368039,368096,"LA",2013,12000," 60 months",14.99,285.42,"C","MORTGAGE",0.6792599,"Source Verified","2014-07-01","Defaulted","debt_consolidation",23.42,"2006-09-01",13,0,20,"w","INDIVIDUAL","Louisiana",18,22,196,348,120,289,89,"South"
137399,137429,"CA",2014,20000," 60 months",16.99,496.95,"D","MORTGAGE",0.6792599,"Verified","2015-02-01","Defaulted","debt_consolidation",11.72,"2005-04-01",4,0,8,"w","INDIVIDUAL","California",24,450,393,309,129,361,74,"West"
825046,825162,"VA",2012,35000," 36 months",15.61,1223.77,"C","MORTGAGE",0.7043178,"Verified","2013-10-01","Defaulted","credit_card",26.59,"1997-10-01",14,0,43,"f","INDIVIDUAL","Virginia",201,86,341,142,298,33,209,"South"
59574,59589,"CA",2012,35000," 36 months",17.77,1261.3,"D","RENT",0.7057937,"Verified","2013-04-01","Defaulted","debt_consolidation",12.33,"1995-09-01",19,0,26,"f","INDIVIDUAL","California",17,409,373,205,119,358,58,"West"
308748,308796,"IL",2013,5750," 36 months",17.57,206.64,"D","RENT",0.6677529,"Source Verified","2014-04-01","Defaulted","Others",16.91,"2001-10-01",6,0,10,"w","INDIVIDUAL","Illinois",306,238,350,194,408,197,349,"Midwest"
419254,419325,"MI",2011,20000," 36 months",8.9,635.07,"A","MORTGAGE",0.69897,"Verified","2012-12-01","Defaulted","debt_consolidation",13.18,"2000-11-01",12,0,27,"f","INDIVIDUAL","Michigan",174,67,111,272,264,72,220,"Midwest"
578198,578289,"NY",2012,25450," 60 months",19.72,670.32,"D","RENT",0.6772304,"Verified","2013-01-01","Defaulted","debt_consolidation",1.58,"1994-06-01",23,0,62,"f","INDIVIDUAL","New York",389,325,426,254,40,284,455,"Northeast"
751841,751948,"TX",2012,9600," 36 months",15.1,333.26,"C","RENT",0.7174611,"Not Verified","2013-11-01","Defaulted","credit_card",14.79,"2003-09-01",12,0,24,"w","INDIVIDUAL","Texas",386,367,321,312,51,202,14,"South"
459158,459234,"MO",2012,22000," 36 months",11.55,726,"B","MORTGAGE",0.6724019,"Verified","2013-08-01","Defaulted","debt_consolidation",13.38,"2004-12-01",12,1,17,"f","INDIVIDUAL","Missouri",77,5,146,29,159,390,85,"Midwest"
202350,202383,"DE",2010,18550," 60 months",17.27,463.72,"D","MORTGAGE",0.6750809,"Verified","2011-11-01","Defaulted","small_business",17.93,"1995-03-01",7,0,10,"f","INDIVIDUAL","Delaware",202,251,427,378,367,142,241,"South"
211472,211511,"FL",2011,15475," 60 months",12.12,345.18,"B","MORTGAGE",0.6841727,"Verified","2012-07-01","Defaulted","debt_consolidation",23.59,"1992-11-01",21,0,42,"f","INDIVIDUAL","Florida",311,231,75,8,420,168,382,"South"
46281,46294,"CA",2010,3600," 36 months",13.43,122.05,"C","OWN",0.6574448,"Source Verified","2011-02-01","Defaulted","credit_card",17.73,"2007-12-01",8,0,9,"f","INDIVIDUAL","California",2,399,347,44,113,382,53,"West"
106326,106353,"CA",2013,31450," 36 months",18.92,1151.57,"D","MORTGAGE",0.6853026,"Verified","2014-02-01","Defaulted","debt_consolidation",16.05,"1995-01-01",10,0,25,"w","INDIVIDUAL","California",20,426,378,269,123,359,66,"West"
775599,775711,"TX",2013,35000," 60 months",17.57,880.61,"D","MORTGAGE",0.7163473,"Verified","2014-05-01","Defaulted","credit_card",26.22,"1976-02-01",33,0,60,"w","INDIVIDUAL","Texas",396,379,346,322,58,207,22,"South"
2649,2650,"AL",2010,7600," 36 months",16.29,268.29,"D","MORTGAGE",0.670361,"Source Verified","2011-09-01","Defaulted","debt_consolidation",21.2,"1999-01-01",11,0,30,"f","INDIVIDUAL","Alabama",451,371,46,76,95,255,21,"South"
832951,833069,"VA",2013,24000," 60 months",13.98,558.19,"C","MORTGAGE",0.6887455,"Source Verified","2014-09-01","Defaulted","debt_consolidation",27.55,"2000-12-01",8,0,31,"f","INDIVIDUAL","Virginia",207,95,329,144,299,24,216,"South"
816842,816956,"UT",2014,16000," 60 months",15.59,385.62,"D","MORTGAGE",0.6923427,"Verified","2015-02-01","Defaulted","debt_consolidation",24.52,"1985-05-01",27,0,43,"f","INDIVIDUAL","Utah",410,346,171,306,47,212,410,"West"
749416,749523,"TX",2012,23675," 60 months",19.97,626.85,"D","OWN",0.6750809,"Source Verified","2013-12-01","Defaulted","credit_card",30.02,"2001-06-01",19,0,33,"f","INDIVIDUAL","Texas",386,367,321,312,51,202,14,"South"
582251,582342,"NY",2013,14000," 36 months",12.99,471.65,"B","MORTGAGE",0.6993452,"Verified","2014-04-01","Defaulted","debt_consolidation",0,"2000-12-01",4,1,11,"w","INDIVIDUAL","New York",395,331,424,255,41,283,10,"Northeast"
771060,771172,"TX",2013,18075," 36 months",16.99,644.34,"D","MORTGAGE",0.6874604,"Source Verified","2014-01-01","Defaulted","debt_consolidation",17.09,"1989-12-01",9,1,20,"f","INDIVIDUAL","Texas",396,379,346,322,58,207,22,"South"
94433,94456,"CA",2013,10000," 60 months",20.2,266.06,"E","MORTGAGE",0.6586125,"Verified","2014-06-01","Defaulted","debt_consolidation",9.93,"1987-12-01",8,0,31,"f","INDIVIDUAL","California",20,426,378,269,123,359,66,"West"
813254,813367,"UT",2011,3000," 36 months",15.31,104.46,"C","MORTGAGE",0.6659062,"Not Verified","2012-09-01","Defaulted","debt_consolidation",9.07,"2003-06-01",8,1,15,"f","INDIVIDUAL","Utah",376,328,147,179,27,214,390,"West"
546193,546278,"NV",2009,14000," 36 months",9.99,388.77,"B","MORTGAGE",0.6990183,"Source Verified","2010-12-01","Defaulted","credit_card",13.1,"1997-12-01",8,0,27,"f","INDIVIDUAL","Nevada",374,300,215,1,34,216,2,"West"
81063,81085,"CA",2013,19500," 60 months",14.49,458.7,"C","MORTGAGE",0.7093186,"Source Verified","2014-07-01","Defaulted","debt_consolidation",17.54,"1988-03-01",12,0,34,"w","INDIVIDUAL","California",20,426,378,269,123,359,66,"West"
11462,11466,"AL",2014,11500," 60 months",25.89,343.57,"G","MORTGAGE",0.6879801,"Not Verified","2015-04-01","Defaulted","small_business",11.6,"2010-08-01",8,0,12,"w","INDIVIDUAL","Alabama",12,386,54,198,105,251,52,"South"
194738,194771,"CT",2013,8400," 36 months",16.59,297.78,"D","RENT",0.6509989,"Source Verified","2014-05-01","Defaulted","debt_consolidation",32.57,"1989-03-01",23,0,34,"w","INDIVIDUAL","Connecticut",30,434,422,346,132,304,109,"Northeast"
270461,270505,"GA",2012,8400," 36 months",21.15,317.12,"E","RENT",0.6741843,"Verified","2013-09-01","Defaulted","Others",16.84,"2002-01-01",10,0,29,"f","INDIVIDUAL","Georgia",189,116,154,128,292,63,204,"South"
577322,577413,"NY",2012,15000," 36 months",13.11,506.21,"B","RENT",0.6743352,"Not Verified","2013-03-01","Defaulted","debt_consolidation",17.57,"2001-06-01",11,0,19,"w","INDIVIDUAL","New York",389,325,426,254,40,284,455,"Northeast"
97070,97094,"CA",2013,22300," 60 months",19.52,584.88,"E","RENT",0.6855796,"Verified","2014-07-01","Defaulted","debt_consolidation",32.94,"1995-09-01",11,0,24,"f","INDIVIDUAL","California",20,426,378,269,123,359,66,"West"
474793,474872,"MT",2011,8875," 36 months",13.99,303.29,"C","MORTGAGE",0.6509989,"Verified","2012-04-01","Defaulted","debt_consolidation",9.56,"2000-12-01",7,0,11,"f","INDIVIDUAL","Montana",148,140,98,240,256,173,194,"West"
665824,665920,"OK",2013,14000," 36 months",15.31,487.45,"C","MORTGAGE",0.7112178,"Verified","2014-02-01","Defaulted","debt_consolidation",13.72,"2000-03-01",12,0,31,"f","INDIVIDUAL","Oklahoma",433,403,177,320,84,273,38,"South"
563250,563339,"NY",2011,8875," 36 months",18.49,323.04,"D","RENT",0.6574448,"Not Verified","2012-09-01","Defaulted","credit_card",23.79,"2005-12-01",8,0,9,"f","INDIVIDUAL","New York",382,306,413,156,30,288,450,"Northeast"
335112,335163,"IN",2012,15800," 60 months",16.78,390.81,"C","MORTGAGE",0.6629523,"Verified","2013-08-01","Defaulted","debt_consolidation",32.07,"1999-03-01",16,0,34,"f","INDIVIDUAL","Indiana",88,47,176,258,207,4,117,"Midwest"
550980,551066,"NV",2013,4625," 36 months",17.57,166.21,"D","MORTGAGE",0.6720027,"Verified","2014-07-01","Defaulted","debt_consolidation",27.75,"2003-01-01",6,1,23,"w","INDIVIDUAL","Nevada",383,320,174,399,33,171,25,"West"
705987,706091,"PA",2014,20000," 60 months",16.49,491.59,"D","MORTGAGE",0.6927957,"Verified","2015-01-01","Defaulted","home_improvement",17.89,"1996-12-01",8,0,29,"w","INDIVIDUAL","Pennsylvania",295,230,304,296,385,144,317,"Northeast"
53652,53667,"CA",2011,10000," 60 months",14.33,234.4,"C","MORTGAGE",0.6735741,"Verified","2012-08-01","Defaulted","debt_consolidation",14.22,"1996-07-01",17,0,31,"f","INDIVIDUAL","California",14,401,353,96,114,375,59,"West"
480768,480849,"NC",2012,16950," 60 months",21,458.56,"E","MORTGAGE",0.660845,"Verified","2013-02-01","Defaulted","debt_consolidation",19.61,"1996-07-01",7,0,19,"f","INDIVIDUAL","North Carolina",183,121,162,69,288,70,235,"South"
